progress_id;project_id;wing_id;floor_id;flat_id;task_id;subtask_id;engineer_id;contractor_id;progress_status_id;progress_percent;start_date;reported_at;last_modified;completion_date;remarks;is_active
6623;1;1;24;35;6;74;48;6;4;40.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6624;1;1;24;35;7;128;21;5;1;0.00;2024-03-28;"2024-03-28 10:00:00";"2024-03-28 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6625;1;1;24;35;16;393;3;5;4;40.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6626;1;1;24;35;16;414;54;5;4;40.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6627;1;1;24;35;8;236;62;4;4;40.00;2024-04-01;"2024-04-01 10:00:00";"2024-04-01 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6628;1;1;24;35;8;288;14;7;3;25.00;2024-03-26;"2024-03-26 10:00:00";"2024-03-26 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6629;1;1;24;35;8;204;50;9;1;0.00;2024-03-28;"2024-03-28 10:00:00";"2024-03-28 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6630;1;1;24;35;8;207;19;5;4;40.00;2024-03-30;"2024-03-30 10:00:00";"2024-03-30 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6631;1;1;24;35;8;194;19;7;2;10.00;2024-03-28;"2024-03-28 10:00:00";"2024-03-28 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6632;1;1;24;35;8;180;25;2;2;10.00;2024-03-26;"2024-03-26 10:00:00";"2024-03-26 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6633;1;1;24;35;11;335;52;3;3;25.00;2024-04-01;"2024-04-01 10:00:00";"2024-04-01 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6634;1;1;24;35;8;192;53;11;3;25.00;2024-04-01;"2024-04-01 10:00:00";"2024-04-01 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6635;1;1;24;35;8;250;17;7;2;10.00;2024-03-30;"2024-03-30 10:00:00";"2024-03-30 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6636;1;1;24;35;8;185;56;10;2;10.00;2024-04-01;"2024-04-01 10:00:00";"2024-04-01 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6637;1;1;24;35;6;71;25;6;1;0.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6638;1;1;24;35;8;271;50;2;1;0.00;2024-03-26;"2024-03-26 10:00:00";"2024-03-26 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6639;1;1;24;35;15;389;57;4;2;10.00;2024-03-26;"2024-03-26 10:00:00";"2024-03-26 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6640;1;1;24;35;8;198;25;10;1;0.00;2024-03-28;"2024-03-28 10:00:00";"2024-03-28 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6641;1;1;24;35;8;277;51;9;1;0.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6642;1;1;24;35;12;350;50;8;2;10.00;2024-03-28;"2024-03-28 10:00:00";"2024-03-28 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6643;1;1;24;35;8;301;56;11;3;25.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6644;1;1;24;35;8;225;50;10;3;25.00;2024-04-01;"2024-04-01 10:00:00";"2024-04-01 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6645;1;1;24;35;7;156;48;5;4;40.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6646;1;1;24;35;3;17;15;2;2;10.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6647;1;1;24;35;3;16;53;2;1;0.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6648;1;1;24;35;8;221;5;7;2;10.00;2024-03-29;"2024-03-29 10:00:00";"2024-03-29 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6649;1;1;24;35;7;163;25;5;1;0.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6650;1;1;24;35;8;292;59;2;1;0.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6651;1;1;24;35;12;353;59;5;4;40.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6652;1;1;24;35;16;394;19;5;1;0.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6653;1;1;24;35;15;388;48;6;1;0.00;2024-03-27;"2024-03-27 10:00:00";"2024-03-27 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6654;1;1;24;35;8;175;48;9;1;0.00;2024-03-26;"2024-03-26 10:00:00";"2024-03-26 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6655;1;1;24;35;5;36;21;4;3;25.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6656;1;1;24;35;8;213;5;7;2;10.00;2024-03-29;"2024-03-29 10:00:00";"2024-03-29 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6657;1;1;24;35;6;110;59;6;1;0.00;2024-03-30;"2024-03-30 10:00:00";"2024-03-30 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6658;1;1;24;35;8;229;50;11;4;40.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6659;1;1;24;35;8;256;19;10;3;25.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6660;1;1;24;35;8;227;56;3;2;10.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6661;1;1;24;35;6;109;21;6;2;10.00;2024-03-30;"2024-03-30 10:00:00";"2024-03-30 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6662;1;1;24;35;6;102;58;6;4;40.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6663;1;1;24;35;6;98;3;6;4;40.00;2024-03-30;"2024-03-30 10:00:00";"2024-03-30 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6664;1;1;24;35;6;58;59;6;2;10.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6665;1;1;24;35;8;240;78;3;3;25.00;2024-03-26;"2024-03-26 10:00:00";"2024-03-26 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6666;1;1;24;35;8;286;60;3;1;0.00;2024-03-27;"2024-03-27 10:00:00";"2024-03-27 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6667;1;1;24;35;6;62;50;6;3;25.00;2024-04-01;"2024-04-01 10:00:00";"2024-04-01 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6668;1;1;24;35;3;6;54;2;4;40.00;2024-03-29;"2024-03-29 10:00:00";"2024-03-29 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6669;1;1;24;35;2;2;14;1;3;25.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6670;1;1;24;35;7;153;55;5;3;25.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6671;1;1;24;35;14;372;60;3;2;10.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6672;1;1;24;35;13;366;61;5;2;10.00;2024-03-27;"2024-03-27 10:00:00";"2024-03-27 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6673;1;1;24;35;8;255;14;4;4;40.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6674;1;1;24;35;8;280;53;10;2;10.00;2024-03-29;"2024-03-29 10:00:00";"2024-03-29 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6675;1;1;24;35;7;154;21;5;3;25.00;2024-03-26;"2024-03-26 10:00:00";"2024-03-26 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6676;1;1;24;35;7;151;5;5;3;25.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6677;1;1;24;35;6;52;53;6;4;40.00;2024-03-28;"2024-03-28 10:00:00";"2024-03-28 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6678;1;1;24;35;15;383;52;8;4;40.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6679;1;1;24;35;6;66;51;6;2;10.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6680;1;1;24;35;14;375;19;1;3;25.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6681;1;1;24;35;8;262;55;8;2;10.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6682;1;1;24;35;6;119;53;6;4;40.00;2024-03-30;"2024-03-30 10:00:00";"2024-03-30 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6683;1;1;24;35;11;330;19;11;3;25.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6684;1;1;24;35;6;61;52;6;2;10.00;2024-03-26;"2024-03-26 10:00:00";"2024-03-26 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6685;1;1;24;35;8;187;52;1;1;0.00;2024-03-27;"2024-03-27 10:00:00";"2024-03-27 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6686;1;1;24;35;6;93;55;6;4;40.00;2024-03-29;"2024-03-29 10:00:00";"2024-03-29 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6687;1;1;24;35;5;40;48;4;4;40.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6688;1;1;24;35;9;307;61;6;4;40.00;2024-03-30;"2024-03-30 10:00:00";"2024-03-30 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6689;1;1;24;35;14;380;51;10;4;40.00;2024-03-27;"2024-03-27 10:00:00";"2024-03-27 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6690;1;1;24;35;10;310;78;9;1;0.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6691;1;1;24;35;8;214;58;3;2;10.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6692;1;1;24;35;10;311;48;10;1;0.00;2024-03-30;"2024-03-30 10:00:00";"2024-03-30 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6693;1;1;24;35;8;257;5;6;3;25.00;2024-04-01;"2024-04-01 10:00:00";"2024-04-01 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6694;1;1;24;35;5;43;17;4;2;10.00;2024-03-30;"2024-03-30 10:00:00";"2024-03-30 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6695;1;1;24;35;8;231;48;10;3;25.00;2024-03-26;"2024-03-26 10:00:00";"2024-03-26 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6696;1;1;24;35;16;401;5;5;2;10.00;2024-04-01;"2024-04-01 10:00:00";"2024-04-01 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6697;1;1;24;35;8;181;62;11;3;25.00;2024-03-26;"2024-03-26 10:00:00";"2024-03-26 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6698;1;1;24;35;8;248;56;6;3;25.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6699;1;1;24;35;8;165;49;10;2;10.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6700;1;1;24;35;16;411;21;5;4;40.00;2024-03-30;"2024-03-30 10:00:00";"2024-03-30 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6701;1;1;24;35;3;13;60;2;1;0.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6702;1;1;24;35;8;223;78;6;1;0.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6703;1;1;24;35;16;441;62;5;2;10.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6704;1;1;24;35;8;208;5;9;4;40.00;2024-04-01;"2024-04-01 10:00:00";"2024-04-01 10:00:00";NULL;"Auto-generated progress for flat 35, floor 18.";1
6705;1;1;24;36;10;316;61;10;3;25.00;2024-03-26;"2024-03-26 10:00:00";"2024-03-26 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6706;1;1;24;36;3;8;56;2;2;10.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6707;1;1;24;36;13;365;60;3;3;25.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6708;1;1;24;36;8;223;17;7;1;0.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6709;1;1;24;36;16;400;19;5;3;25.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6710;1;1;24;36;16;398;5;5;1;0.00;2024-03-26;"2024-03-26 10:00:00";"2024-03-26 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6711;1;1;24;36;8;181;25;6;2;10.00;2024-03-29;"2024-03-29 10:00:00";"2024-03-29 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6712;1;1;24;36;3;12;78;2;2;10.00;2024-04-01;"2024-04-01 10:00:00";"2024-04-01 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6713;1;1;24;36;14;379;60;4;2;10.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6714;1;1;24;36;7;143;50;5;2;10.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6715;1;1;24;36;6;80;55;6;1;0.00;2024-03-28;"2024-03-28 10:00:00";"2024-03-28 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6716;1;1;24;36;8;281;49;10;3;25.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6717;1;1;24;36;16;404;55;5;1;0.00;2024-03-26;"2024-03-26 10:00:00";"2024-03-26 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6718;1;1;24;36;8;186;21;10;4;40.00;2024-03-27;"2024-03-27 10:00:00";"2024-03-27 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6719;1;1;24;36;8;236;78;4;4;40.00;2024-03-26;"2024-03-26 10:00:00";"2024-03-26 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6720;1;1;24;36;12;353;50;6;4;40.00;2024-03-27;"2024-03-27 10:00:00";"2024-03-27 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6721;1;1;24;36;15;390;61;10;4;40.00;2024-03-29;"2024-03-29 10:00:00";"2024-03-29 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6722;1;1;24;36;5;42;57;4;3;25.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6723;1;1;24;36;18;458;23;11;4;40.00;2024-03-28;"2024-03-28 10:00:00";"2024-03-28 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6724;1;1;24;36;3;17;49;2;1;0.00;2024-04-01;"2024-04-01 10:00:00";"2024-04-01 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6725;1;1;24;36;16;424;48;5;4;40.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6726;1;1;24;36;16;402;19;5;4;40.00;2024-03-26;"2024-03-26 10:00:00";"2024-03-26 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6727;1;1;24;36;11;339;5;7;3;25.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6728;1;1;24;36;4;25;57;2;3;25.00;2024-03-26;"2024-03-26 10:00:00";"2024-03-26 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6729;1;1;24;36;6;82;3;6;2;10.00;2024-03-30;"2024-03-30 10:00:00";"2024-03-30 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6730;1;1;24;36;11;345;55;3;3;25.00;2024-03-28;"2024-03-28 10:00:00";"2024-03-28 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6731;1;1;24;36;8;219;62;3;3;25.00;2024-03-26;"2024-03-26 10:00:00";"2024-03-26 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6732;1;1;24;36;11;341;62;9;4;40.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6733;1;1;24;36;8;231;50;4;3;25.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6734;1;1;24;36;7;125;54;5;2;10.00;2024-03-27;"2024-03-27 10:00:00";"2024-03-27 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6735;1;1;24;36;16;434;52;5;3;25.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6736;1;1;24;36;6;58;62;6;4;40.00;2024-04-01;"2024-04-01 10:00:00";"2024-04-01 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6737;1;1;24;36;8;250;21;2;3;25.00;2024-03-28;"2024-03-28 10:00:00";"2024-03-28 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6738;1;1;24;36;8;216;5;9;3;25.00;2024-04-01;"2024-04-01 10:00:00";"2024-04-01 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6739;1;1;24;36;6;72;57;6;1;0.00;2024-03-28;"2024-03-28 10:00:00";"2024-03-28 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6740;1;1;24;36;4;30;78;2;4;40.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6741;1;1;24;36;6;91;23;6;4;40.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6742;1;1;24;36;8;263;15;1;2;10.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6743;1;1;24;36;6;108;53;6;1;0.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6744;1;1;24;36;11;334;3;9;1;0.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6745;1;1;24;36;8;200;57;1;4;40.00;2024-03-27;"2024-03-27 10:00:00";"2024-03-27 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6746;1;1;24;36;6;81;48;6;2;10.00;2024-03-26;"2024-03-26 10:00:00";"2024-03-26 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6747;1;1;24;36;16;423;52;5;2;10.00;2024-04-01;"2024-04-01 10:00:00";"2024-04-01 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6748;1;1;24;36;12;350;49;4;1;0.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6749;1;1;24;36;8;244;3;8;4;40.00;2024-03-27;"2024-03-27 10:00:00";"2024-03-27 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6750;1;1;24;36;8;230;78;6;4;40.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6751;1;1;24;36;11;335;51;6;1;0.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6752;1;1;24;36;16;410;55;5;1;0.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6753;1;1;24;36;16;416;48;5;4;40.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6754;1;1;24;36;16;436;62;5;4;40.00;2024-03-26;"2024-03-26 10:00:00";"2024-03-26 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6755;1;1;24;36;8;209;5;10;2;10.00;2024-03-28;"2024-03-28 10:00:00";"2024-03-28 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6756;1;1;24;36;7;155;78;5;4;40.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6757;1;1;24;36;7;147;21;5;1;0.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6758;1;1;24;36;8;272;59;11;2;10.00;2024-03-29;"2024-03-29 10:00:00";"2024-03-29 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6759;1;1;24;36;15;381;23;3;4;40.00;2024-03-26;"2024-03-26 10:00:00";"2024-03-26 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6760;1;1;24;36;18;456;61;11;2;10.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6761;1;1;24;36;8;297;55;5;4;40.00;2024-03-30;"2024-03-30 10:00:00";"2024-03-30 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6762;1;1;24;36;4;23;25;2;1;0.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6763;1;1;24;36;7;161;25;5;4;40.00;2024-03-26;"2024-03-26 10:00:00";"2024-03-26 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6764;1;1;24;36;14;376;78;7;1;0.00;2024-03-30;"2024-03-30 10:00:00";"2024-03-30 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6765;1;1;24;36;7;128;59;5;1;0.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6766;1;1;24;36;8;271;3;8;4;40.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6767;1;1;24;36;3;13;57;2;1;0.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6768;1;1;24;36;5;35;54;4;1;0.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6769;1;1;24;36;8;187;49;8;1;0.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6770;1;1;24;36;7;162;21;5;2;10.00;2024-04-02;"2024-04-02 10:00:00";"2024-04-02 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6771;1;1;24;36;6;71;51;6;2;10.00;2024-03-28;"2024-03-28 10:00:00";"2024-03-28 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6772;1;1;24;36;8;220;50;11;4;40.00;2024-03-29;"2024-03-29 10:00:00";"2024-03-29 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6773;1;1;24;36;6;77;57;6;3;25.00;2024-04-01;"2024-04-01 10:00:00";"2024-04-01 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6774;1;1;24;36;4;21;51;2;3;25.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6775;1;1;24;36;18;454;3;11;4;40.00;2024-03-26;"2024-03-26 10:00:00";"2024-03-26 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6776;1;1;24;36;11;337;58;5;3;25.00;2024-03-30;"2024-03-30 10:00:00";"2024-03-30 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6777;1;1;24;36;6;73;59;6;1;0.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6778;1;1;24;36;8;275;14;10;1;0.00;2024-03-31;"2024-03-31 10:00:00";"2024-03-31 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6779;1;1;24;36;10;319;61;9;3;25.00;2024-04-03;"2024-04-03 10:00:00";"2024-04-03 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6780;1;1;24;36;5;37;5;4;3;25.00;2024-04-04;"2024-04-04 10:00:00";"2024-04-04 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
6781;1;1;24;36;8;179;60;4;1;0.00;2024-03-29;"2024-03-29 10:00:00";"2024-03-29 10:00:00";NULL;"Auto-generated progress for flat 36, floor 18.";1
